#   lamda     c0    c1      c2
 460.3589    3.8138E-02    1.0813E-05    3.7585E-08
 460.3689    3.8188E-02    1.1675E-05    4.3374E-08
 460.3790    3.8158E-02    1.3107E-05    1.0495E-07
 460.3890    3.8122E-02    1.4018E-05    1.5891E-07
 460.3990    3.8184E-02    1.1785E-05    9.7036E-08
 460.4090    3.8256E-02    9.8833E-06    3.7905E-08
 460.4190    3.8290E-02    6.9114E-06   -2.0488E-08
 460.4290    3.8343E-02    4.7002E-06   -7.1329E-08
 460.4390    3.8344E-02    6.0864E-06   -4.2014E-08
 460.4490    3.8352E-02    8.2147E-06   -1.2766E-09
 460.4590    3.8368E-02    9.5567E-06    3.7848E-08
 460.4690    3.8366E-02    9.8962E-06    6.4818E-08
 460.4790    3.8395E-02    1.1136E-05    8.8580E-08
 460.4890    3.8406E-02    1.1177E-05    9.6264E-08
 460.4990    3.8450E-02    1.0192E-05    4.2488E-08
 460.5090    3.8511E-02    9.9311E-06   -3.8641E-09
 460.5190    3.8438E-02    1.2061E-05    1.2396E-07
 460.5290    3.8373E-02    1.4619E-05    2.5638E-07
 460.5390    3.8484E-02    1.3692E-05    1.5101E-07
 460.5490    3.8588E-02    1.2437E-05    4.1938E-08
 460.5590    3.8658E-02    1.1756E-05    2.8522E-08
 460.5690    3.8719E-02    1.0475E-05    6.9057E-09
 460.5790    3.8765E-02    1.0269E-05   -3.5131E-08
 460.5890    3.8814E-02    1.0171E-05   -7.5883E-08
 460.5990    3.8781E-02    9.5228E-06   -3.4763E-08
 460.6090    3.8754E-02    9.2434E-06    1.1167E-08
 460.6190    3.8762E-02    9.0847E-06    8.6432E-09
 460.6290    3.8788E-02    9.7920E-06    1.6261E-08
 460.6390    3.8852E-02    9.2747E-06   -1.5860E-08
 460.6490    3.8919E-02    8.9453E-06   -4.5828E-08
 460.6590    3.8949E-02    1.0241E-05   -1.8934E-08
 460.6690    3.8961E-02    1.0693E-05   -2.0036E-09
 460.6790    3.8912E-02    1.1243E-05    9.3536E-08
 460.6890    3.8857E-02    1.1552E-05    1.8570E-07
 460.6990    3.9008E-02    8.3418E-06    2.0177E-08
 460.7090    3.9183E-02    6.3385E-06   -1.3153E-07
 460.7190    3.9245E-02    5.3679E-06   -1.4353E-07
 460.7290    3.9329E-02    5.5318E-06   -1.4217E-07
 460.7390    3.9406E-02    4.8233E-06   -1.8843E-07
 460.7490    3.9470E-02    3.4586E-06   -2.4245E-07
 460.7591    3.9520E-02    2.9695E-06   -2.4476E-07
 460.7691    3.9586E-02    3.2467E-06   -2.3805E-07
 460.7791    3.9556E-02    4.5700E-06   -2.1251E-07
 460.7891    3.9535E-02    6.3319E-06   -1.8177E-07
 460.7991    3.9441E-02    8.0768E-06   -6.9067E-08
 460.8091    3.9364E-02    1.0658E-05    5.3414E-08
 460.8191    3.9329E-02    9.8724E-06    4.3184E-08
 460.8291    3.9333E-02    1.1099E-05    5.6617E-08
 460.8391    3.9434E-02    8.9298E-06   -3.7949E-08
 460.8491    3.9550E-02    7.5560E-06   -1.2317E-07
 460.8591    3.9564E-02    8.3651E-06   -7.0281E-08
 460.8691    3.9593E-02    9.9329E-06   -8.6874E-09
 460.8791    3.9718E-02    7.9242E-06   -1.1084E-07
 460.8891    3.9835E-02    5.4637E-06   -2.1830E-07
 460.8991    3.9866E-02    5.7365E-06   -1.9955E-07
 460.9091    3.9887E-02    5.4669E-06   -1.8719E-07
 460.9191    3.9948E-02    4.1324E-06   -2.4909E-07
 460.9291    4.0014E-02    3.0004E-06   -3.0870E-07
 460.9391    3.9944E-02    6.0964E-06   -2.2495E-07
 460.9491    3.9870E-02    9.0954E-06   -1.4223E-07
 460.9591    3.9835E-02    9.2299E-06   -1.0506E-07
 460.9691    3.9800E-02    9.3439E-06   -6.8151E-08
 460.9791    3.9796E-02    1.1120E-05   -7.1458E-09
 460.9891    3.9748E-02    1.0662E-05    2.7464E-08
 460.9991    3.9815E-02    9.6664E-06    7.3194E-09
 461.0091    3.9887E-02    8.9162E-06   -9.9313E-09
 461.0191    4.0043E-02    7.9093E-06   -1.2906E-07
 461.0291    4.0194E-02    6.6051E-06   -2.5203E-07
 461.0391    4.0183E-02    7.9258E-06   -1.6381E-07
 461.0491    4.0169E-02    9.0367E-06   -7.8244E-08
 461.0591    4.0242E-02    9.3205E-06   -1.3215E-07
 461.0691    4.0262E-02    6.9205E-06   -2.1777E-07
 461.0791    4.0229E-02    7.2121E-06   -1.9439E-07
 461.0891    4.0201E-02    7.7657E-06   -1.6795E-07
 461.0991    4.0121E-02    1.0827E-05   -7.3523E-08
 461.1091    4.0035E-02    1.3537E-05    1.6891E-08
 461.1191    3.9977E-02    1.5610E-05    1.1522E-07
 461.1291    3.9905E-02    1.6970E-05    2.0503E-07
 461.1392    3.9985E-02    1.5950E-05    1.1970E-07
 461.1492    4.0056E-02    1.4456E-05    2.8703E-08
 461.1592    4.0113E-02    1.4416E-05    9.0581E-09
 461.1692    4.0173E-02    1.4547E-05   -8.5810E-09
 461.1792    4.0143E-02    1.6885E-05    7.3320E-08
 461.1892    4.0117E-02    1.9430E-05    1.5747E-07
 461.1992    4.0217E-02    1.8196E-05    1.0768E-07
 461.2092    4.0290E-02    1.5629E-05    4.2170E-08
 461.2192    4.0290E-02    1.5124E-05    3.8218E-08
 461.2292    4.0296E-02    1.4879E-05    3.7322E-08
 461.2392    4.0356E-02    1.4547E-05    4.9519E-09
 461.2492    4.0409E-02    1.3864E-05   -3.1470E-08
 461.2592    4.0389E-02    1.3859E-05    5.0465E-09
 461.2692    4.0364E-02    1.3585E-05    3.8395E-08
 461.2792    4.0362E-02    1.4311E-05    4.0755E-08
 461.2892    4.0352E-02    1.4674E-05    3.8807E-08
 461.2992    4.0348E-02    1.3994E-05    2.4815E-08
 461.3092    4.0337E-02    1.2959E-05    6.6478E-09
 461.3192    4.0297E-02    1.3803E-05    6.5180E-08
 461.3292    4.0245E-02    1.4012E-05    1.1609E-07
 461.3392    4.0270E-02    1.3182E-05    1.0474E-07
 461.3492    4.0314E-02    1.3287E-05    1.0438E-07
 461.3592    4.0522E-02    1.2997E-05   -1.9543E-08
 461.3692    4.0722E-02    1.2216E-05   -1.4980E-07
 461.3792    4.0675E-02    1.4639E-05   -3.1534E-08
 461.3892    4.0600E-02    1.5649E-05    6.9745E-08
 461.3992    4.0637E-02    1.4016E-05    9.1639E-09
 461.4092    4.0671E-02    1.2219E-05   -5.3298E-08
 461.4192    4.0711E-02    1.0290E-05   -1.2237E-07
 461.4292    4.0772E-02    9.4778E-06   -1.7839E-07
 461.4392    4.0710E-02    1.2007E-05   -7.9982E-08
 461.4492    4.0653E-02    1.4782E-05    2.1269E-08
 461.4592    4.0668E-02    1.5427E-05    8.3266E-09
 461.4692    4.0655E-02    1.4653E-05   -2.1260E-08
 461.4792    4.0705E-02    1.3082E-05   -8.8055E-08
 461.4892    4.0764E-02    1.1972E-05   -1.4935E-07
 461.4992    4.0798E-02    1.1141E-05   -1.5961E-07
 461.5092    4.0847E-02    1.1099E-05   -1.6059E-07
 461.5193    4.0898E-02    1.0125E-05   -2.0542E-07
 461.5293    4.0958E-02    9.6086E-06   -2.4492E-07
 461.5393    4.0933E-02    8.8293E-06   -2.1367E-07
 461.5493    4.0903E-02    7.8240E-06   -1.8501E-07
 461.5593    4.0947E-02    9.1137E-06   -2.0497E-07
 461.5693    4.0986E-02    1.0128E-05   -2.2826E-07
 461.5793    4.0881E-02    1.3759E-05   -2.1839E-08
 461.5893    4.0775E-02    1.7328E-05    1.8315E-07
 461.5993    4.0869E-02    1.5547E-05    5.5381E-08
 461.6093    4.0962E-02    1.3652E-05   -7.3867E-08
 461.6193    4.0821E-02    1.4259E-05    5.4026E-09
 461.6293    4.0716E-02    1.6685E-05    1.0561E-07
 461.6393    4.0672E-02    1.7267E-05    1.6660E-07
 461.6493    4.0634E-02    1.8157E-05    2.3097E-07
 461.6593    4.0767E-02    1.5272E-05    5.3840E-08
 461.6693    4.0906E-02    1.2641E-05   -1.2091E-07
 461.6793    4.0960E-02    1.1846E-05   -1.6470E-07
 461.6893    4.1019E-02    1.1305E-05   -2.0551E-07
 461.6993    4.1066E-02    1.1651E-05   -2.2856E-07
 461.7093    4.1119E-02    1.2340E-05   -2.4771E-07
 461.7193    4.0968E-02    1.7071E-05   -1.7245E-08
 461.7293    4.0777E-02    1.9844E-05    1.8996E-07
 461.7393    4.0883E-02    1.6747E-05    4.8743E-08
 461.7493    4.0978E-02    1.3094E-05   -9.9664E-08
 461.7593    4.0951E-02    1.4454E-05   -5.3414E-08
 461.7693    4.0916E-02    1.5384E-05   -1.2294E-08
 461.7793    4.0904E-02    1.5957E-05    1.0208E-08
 461.7893    4.0897E-02    1.6769E-05    3.5449E-08
 461.7993    4.1050E-02    1.4717E-05   -1.1108E-07
 461.8093    4.1157E-02    1.0399E-05   -2.8442E-07
 461.8193    4.1168E-02    1.0425E-05   -2.7434E-07
 461.8293    4.1167E-02    9.8547E-06   -2.7130E-07
 461.8393    4.1173E-02    9.9792E-06   -2.7360E-07
 461.8493    4.1172E-02    9.8058E-06   -2.7940E-07
 461.8593    4.1068E-02    1.2533E-05   -1.8214E-07
 461.8693    4.0978E-02    1.5994E-05   -7.6186E-08
 461.8793    4.1001E-02    1.6725E-05   -1.0236E-07
 461.8894    4.1037E-02    1.8076E-05   -1.2145E-07
 461.8994    4.0967E-02    1.9952E-05   -3.0018E-08
 461.9094    4.0897E-02    2.1809E-05    6.1069E-08
 461.9194    4.0864E-02    2.1282E-05    8.7705E-08
 461.9294    4.0850E-02    2.1644E-05    1.2468E-07
 461.9394    4.0905E-02    2.0487E-05    8.2134E-08
 461.9494    4.0938E-02    1.8294E-05    2.7533E-08
 461.9594    4.0926E-02    1.7965E-05    5.8226E-08
 461.9694    4.0916E-02    1.7736E-05    9.0045E-08
 461.9794    4.0992E-02    1.4796E-05   -1.2953E-08
 461.9894    4.1082E-02    1.2542E-05   -1.0820E-07
 461.9994    4.1092E-02    1.1514E-05   -1.2972E-07
 462.0094    4.1113E-02    1.1039E-05   -1.4475E-07
 462.0194    4.1040E-02    1.2633E-05   -6.3869E-08
 462.0294    4.0961E-02    1.3997E-05    1.4412E-08
 462.0394    4.1053E-02    1.2545E-05   -7.0900E-08
 462.0494    4.1145E-02    1.1124E-05   -1.5622E-07
 462.0594    4.1103E-02    1.2679E-05   -9.1037E-08
 462.0694    4.1071E-02    1.4775E-05   -1.9592E-08
 462.0794    4.1142E-02    1.3231E-05   -1.2884E-07
 462.0894    4.1191E-02    1.0664E-05   -2.4984E-07
 462.0994    4.1166E-02    1.1701E-05   -2.3426E-07
 462.1094    4.1139E-02    1.2602E-05   -2.2030E-07
 462.1194    4.1081E-02    1.3904E-05   -1.6269E-07
 462.1294    4.1030E-02    1.5509E-05   -1.0166E-07
 462.1394    4.1003E-02    1.7252E-05   -7.8973E-08
 462.1494    4.0988E-02    1.9598E-05   -4.9207E-08
 462.1594    4.0881E-02    2.1798E-05    3.1995E-08
 462.1694    4.0758E-02    2.3231E-05    1.0422E-07
 462.1794    4.0778E-02    2.3615E-05    1.0819E-07
 462.1894    4.0764E-02    2.2349E-05    9.2737E-08
 462.1994    4.0778E-02    1.9817E-05    4.9865E-08
 462.2094    4.0806E-02    1.8040E-05    1.5815E-08
 462.2194    4.0727E-02    1.9238E-05    1.1550E-07
 462.2294    4.0666E-02    2.1375E-05    2.2618E-07
 462.2394    4.0733E-02    1.9616E-05    1.6189E-07
 462.2494    4.0801E-02    1.7951E-05    9.8768E-08
 462.2594    4.0919E-02    1.7284E-05   -1.9451E-08
 462.2695    4.1003E-02    1.4885E-05   -1.5822E-07
 462.2795    4.1036E-02    1.3923E-05   -1.7949E-07
 462.2895    4.1069E-02    1.2941E-05   -2.0097E-07
 462.2995    4.1088E-02    1.4110E-05   -2.4611E-07
 462.3095    4.1099E-02    1.4862E-05   -2.9618E-07
 462.3195    4.0957E-02    1.7592E-05   -1.6315E-07
 462.3295    4.0829E-02    2.1034E-05   -2.2012E-08
 462.3395    4.0743E-02    2.3328E-05    9.4654E-08
 462.3495    4.0644E-02    2.4952E-05    2.0339E-07
 462.3595    4.0687E-02    2.4302E-05    1.4885E-07
 462.3695    4.0709E-02    2.2564E-05    8.1325E-08
 462.3795    4.0744E-02    2.2381E-05    6.2299E-08
 462.3895    4.0749E-02    2.0722E-05    2.5844E-08
 462.3995    4.0849E-02    1.7867E-05   -8.8254E-08
 462.4095    4.0943E-02    1.4734E-05   -2.0584E-07
 462.4195    4.0869E-02    1.7088E-05   -1.0980E-07
 462.4295    4.0803E-02    1.9874E-05   -8.8863E-09
 462.4395    4.0875E-02    1.9089E-05   -7.4404E-08
 462.4495    4.0919E-02    1.6924E-05   -1.5621E-07
 462.4595    4.0830E-02    2.0368E-05   -2.9550E-08
 462.4695    4.0705E-02    2.1947E-05    7.4722E-08
 462.4795    4.0684E-02    2.1182E-05    6.0997E-08
 462.4895    4.0669E-02    2.0650E-05    5.0017E-08
 462.4995    4.0614E-02    2.1356E-05    8.0187E-08
 462.5095    4.0566E-02    2.2344E-05    1.1362E-07
 462.5195    4.0592E-02    2.2168E-05    5.8275E-08
 462.5295    4.0618E-02    2.1955E-05    2.4079E-09
 462.5395    4.0685E-02    2.0845E-05   -4.1547E-08
 462.5495    4.0747E-02    1.9493E-05   -8.8359E-08
 462.5595    4.0750E-02    1.9551E-05   -9.2288E-08
 462.5695    4.0752E-02    1.9541E-05   -9.7005E-08
 462.5795    4.0677E-02    1.9860E-05   -5.5648E-08
 462.5895    4.0618E-02    2.1029E-05   -4.2088E-09
 462.5995    4.0645E-02    2.0456E-05   -4.3601E-08
 462.6095    4.0677E-02    2.0117E-05   -8.0340E-08
 462.6195    4.0569E-02    2.3418E-05    5.4341E-08
 462.6295    4.0458E-02    2.6495E-05    1.8611E-07
 462.6395    4.0485E-02    2.4495E-05    9.4281E-08
 462.6496    4.0515E-02    2.2552E-05    2.9784E-09
 462.6596    4.0466E-02    2.2447E-05    1.4425E-08
 462.6696    4.0424E-02    2.2700E-05    3.0057E-08
 462.6796    4.0480E-02    2.0908E-05   -7.4303E-08
 462.6896    4.0534E-02    1.9032E-05   -1.7965E-07
 462.6996    4.0509E-02    1.9420E-05   -1.1311E-07
 462.7096    4.0484E-02    1.9827E-05   -4.6761E-08
 462.7196    4.0600E-02    1.7456E-05   -2.1506E-07
 462.7296    4.0740E-02    1.6248E-05   -3.7022E-07
 462.7396    4.0717E-02    1.8343E-05   -2.9561E-07
 462.7496    4.0670E-02    1.9289E-05   -2.3459E-07
 462.7596    4.0559E-02    2.1334E-05   -1.1940E-07
 462.7696    4.0427E-02    2.2350E-05   -1.6540E-08
 462.7796    4.0334E-02    2.2636E-05   -1.3444E-08
 462.7896    4.0273E-02    2.4516E-05    8.3938E-09
 462.7996    4.0339E-02    2.4751E-05   -5.3813E-08
 462.8096    4.0399E-02    2.4631E-05   -1.2031E-07
 462.8196    4.0312E-02    2.7079E-05   -1.3699E-08
 462.8296    4.0192E-02    2.7880E-05    7.3364E-08
 462.8396    4.0297E-02    2.5365E-05   -8.1809E-08
 462.8496    4.0385E-02    2.1947E-05   -2.4825E-07
 462.8596    4.0324E-02    2.2293E-05   -2.0000E-07
 462.8696    4.0257E-02    2.2316E-05   -1.5553E-07
 462.8796    4.0194E-02    2.4808E-05   -3.7287E-08
 462.8896    4.0116E-02    2.6520E-05    7.1771E-08
 462.8996    4.0110E-02    2.6853E-05    5.1259E-08
 462.9096    4.0079E-02    2.5889E-05    1.5424E-08
 462.9196    4.0075E-02    2.5547E-05   -2.2227E-08
 462.9296    4.0089E-02    2.6144E-05   -4.8941E-08
 462.9396    4.0050E-02    2.6969E-05   -2.6066E-08
 462.9496    3.9991E-02    2.6781E-05   -1.5124E-08
 462.9596    3.9997E-02    2.6741E-05   -3.9624E-09
 462.9696    4.0015E-02    2.7310E-05    1.4340E-08
 462.9796    4.0017E-02    2.6939E-05    5.4412E-09
 462.9896    3.9987E-02    2.4939E-05   -2.2601E-08
 462.9996    4.0023E-02    2.1847E-05   -1.2681E-07
 463.0096    4.0097E-02    2.0688E-05   -2.0840E-07
 463.0196    4.0009E-02    2.1401E-05   -1.3803E-07
 463.0297    3.9942E-02    2.3198E-05   -5.4984E-08
 463.0397    3.9922E-02    2.4096E-05   -3.9625E-08
 463.0497    3.9913E-02    2.5522E-05   -1.8050E-08
 463.0597    3.9878E-02    2.6267E-05   -1.1624E-08
 463.0697    3.9837E-02    2.6746E-05   -8.3221E-09
 463.0797    3.9899E-02    2.4918E-05   -1.1212E-07
 463.0897    3.9978E-02    2.3966E-05   -2.0571E-07
 463.0997    3.9947E-02    2.4378E-05   -1.7390E-07
 463.1097    3.9908E-02    2.4339E-05   -1.4741E-07
 463.1197    3.9826E-02    2.4702E-05   -7.5412E-08
 463.1297    3.9716E-02    2.3644E-05   -2.0305E-08
 463.1397    3.9759E-02    2.0734E-05   -1.0523E-07
 463.1497    3.9823E-02    1.8873E-05   -1.7779E-07
 463.1597    3.9823E-02    1.9342E-05   -1.8165E-07
 463.1697    3.9822E-02    1.9783E-05   -1.8584E-07
 463.1797    3.9740E-02    2.2070E-05   -1.1595E-07
 463.1897    3.9642E-02    2.3647E-05   -5.4269E-08
 463.1997    3.9673E-02    2.3106E-05   -1.0774E-07
 463.2097    3.9686E-02    2.1704E-05   -1.7142E-07
 463.2197    3.9567E-02    2.4129E-05   -4.7494E-08
 463.2297    3.9448E-02    2.6585E-05    7.6841E-08
 463.2397    3.9459E-02    2.6684E-05    4.0954E-08
 463.2497    3.9444E-02    2.5473E-05   -1.0439E-08
 463.2597    3.9296E-02    2.6699E-05    8.9138E-08
 463.2697    3.9166E-02    2.8816E-05    1.9915E-07
 463.2797    3.9205E-02    2.7774E-05    1.3477E-07
 463.2897    3.9246E-02    2.6861E-05    7.1909E-08
 463.2997    3.9241E-02    2.7182E-05    7.0932E-08
 463.3097    3.9241E-02    2.7728E-05    7.2611E-08
 463.3197    3.9318E-02    2.7886E-05   -1.4134E-08
 463.3297    3.9363E-02    2.6455E-05   -1.1986E-07
 463.3397    3.9238E-02    2.8995E-05    3.5990E-09
 463.3497    3.9101E-02    3.0841E-05    1.1865E-07
 463.3597    3.9109E-02    2.9446E-05    9.5398E-08
 463.3697    3.9107E-02    2.7488E-05    6.5555E-08
 463.3797    3.9108E-02    2.7605E-05    6.0926E-08
 463.3897    3.9100E-02    2.7210E-05    5.0289E-08
 463.3997    3.9071E-02    2.8976E-05    8.5364E-08
 463.4098    3.9022E-02    2.9727E-05    1.0846E-07
 463.4198    3.9099E-02    2.9515E-05    2.4082E-08
 463.4298    3.9141E-02    2.7537E-05   -8.1343E-08
 463.4398    3.9135E-02    2.6992E-05   -8.5379E-08
 463.4498    3.9117E-02    2.5818E-05   -9.6815E-08
 463.4598    3.9046E-02    2.6437E-05   -8.1770E-08
 463.4698    3.8971E-02    2.6915E-05   -6.8373E-08
 463.4798    3.8977E-02    2.5274E-05   -1.1620E-07
 463.4898    3.9002E-02    2.4618E-05   -1.5253E-07
 463.4998    3.8876E-02    2.7671E-05   -9.1373E-09
 463.5098    3.8736E-02    3.0021E-05    1.2563E-07
 463.5198    3.8820E-02    2.7954E-05    2.3166E-08
 463.5298    3.8893E-02    2.5328E-05   -8.6302E-08
 463.5398    3.8834E-02    2.5787E-05   -1.3321E-08
 463.5498    3.8773E-02    2.6174E-05    5.8603E-08
 463.5598    3.8888E-02    2.4058E-05   -9.1067E-08
 463.5698    3.8996E-02    2.1547E-05   -2.4611E-07
 463.5798    3.8903E-02    2.2491E-05   -1.5567E-07
 463.5898    3.8796E-02    2.2733E-05   -7.3364E-08
 463.5998    3.8803E-02    2.0902E-05   -1.5826E-07
 463.6098    3.8828E-02    1.9941E-05   -2.3309E-07
 463.6198    3.8693E-02    2.2972E-05   -1.1413E-07
 463.6298    3.8563E-02    2.6249E-05    7.3676E-09
 463.6398    3.8684E-02    2.5512E-05   -1.2334E-07
 463.6498    3.8783E-02    2.3635E-05   -2.6742E-07
 463.6598    3.8675E-02    2.6799E-05   -1.7180E-07
 463.6698    3.8532E-02    2.8246E-05   -9.6637E-08
 463.6798    3.8467E-02    2.9484E-05   -1.5753E-08
 463.6898    3.8399E-02    3.0590E-05    6.3244E-08
 463.6998    3.8410E-02    2.8535E-05   -2.2492E-09
 463.7098    3.8457E-02    2.8232E-05   -4.7107E-08
 463.7198    3.8456E-02    2.8200E-05   -7.3156E-08
 463.7298    3.8417E-02    2.6276E-05   -1.2147E-07
 463.7398    3.8393E-02    2.5053E-05   -1.7565E-07
 463.7498    3.8358E-02    2.3316E-05   -2.3595E-07
 463.7598    3.8326E-02    2.6194E-05   -1.7173E-07
 463.7698    3.8250E-02    2.6830E-05   -1.3382E-07
 463.7798    3.8199E-02    2.8039E-05   -9.9171E-08
 463.7899    3.8153E-02    2.9465E-05   -6.1985E-08
 463.7999    3.8133E-02    2.8287E-05   -6.6968E-08
 463.8099    3.8109E-02    2.6919E-05   -7.4192E-08
 463.8199    3.8098E-02    2.6935E-05   -7.9610E-08
 463.8299    3.8086E-02    2.6892E-05   -8.5725E-08
 463.8399    3.8137E-02    2.8981E-05   -9.2345E-08
 463.8499    3.8141E-02    2.8775E-05   -1.2606E-07
 463.8599    3.8088E-02    2.8477E-05   -7.5529E-08
 463.8699    3.8032E-02    2.7978E-05   -2.7585E-08
 463.8799    3.8003E-02    2.7092E-05   -7.6739E-08
 463.8899    3.7978E-02    2.6336E-05   -1.2444E-07
 463.8999    3.7953E-02    2.5476E-05   -1.5389E-07
 463.9099    3.7939E-02    2.5188E-05   -1.7656E-07
 463.9199    3.7895E-02    2.7179E-05   -1.2125E-07
 463.9299    3.7841E-02    2.8628E-05   -7.2312E-08
 463.9399    3.7832E-02    2.8688E-05   -6.6874E-08
 463.9499    3.7819E-02    2.8556E-05   -6.3697E-08
 463.9599    3.7858E-02    2.7397E-05   -1.2438E-07
 463.9699    3.7877E-02    2.5184E-05   -1.9753E-07
 463.9799    3.7806E-02    2.5429E-05   -1.5325E-07
 463.9899    3.7744E-02    2.6152E-05   -1.0335E-07
 463.9999    3.7680E-02    2.8714E-05   -6.4742E-08
 464.0099    3.7618E-02    3.1407E-05   -2.4562E-08
 464.0199    3.7606E-02    3.2280E-05   -1.9415E-08
 464.0299    3.7577E-02    3.2327E-05   -2.3954E-08
 464.0399    3.7459E-02    3.3139E-05    4.0526E-08
 464.0499    3.7333E-02    3.3544E-05    1.0037E-07
 464.0599    3.7304E-02    3.2147E-05    5.0570E-08
 464.0699    3.7282E-02    3.1081E-05    4.6730E-09
 464.0799    3.7246E-02    3.0629E-05    1.1967E-08
 464.0899    3.7229E-02    3.1138E-05    3.0542E-08
 464.0999    3.7346E-02    2.9423E-05   -8.6892E-08
 464.1099    3.7490E-02    2.9051E-05   -1.8861E-07
 464.1199    3.7476E-02    2.9594E-05   -1.8556E-07
 464.1299    3.7454E-02    2.9688E-05   -1.8776E-07
 464.1399    3.7388E-02    3.1070E-05   -1.3218E-07
 464.1499    3.7303E-02    3.1477E-05   -8.8095E-08
 464.1600    3.7193E-02    3.2920E-05   -7.1349E-09
 464.1700    3.7061E-02    3.3237E-05    6.0371E-08
 464.1800    3.7001E-02    3.2864E-05    9.4595E-08
 464.1900    3.6981E-02    3.4477E-05    1.5209E-07
 464.2000    3.7019E-02    3.2678E-05    7.7327E-08
 464.2100    3.7062E-02    3.1181E-05    5.8439E-09
 464.2200    3.7012E-02    3.1586E-05    3.8698E-08
 464.2300    3.6961E-02    3.1928E-05    7.0806E-08
 464.2400    3.7070E-02    3.0472E-05   -4.9755E-08
 464.2500    3.7135E-02    2.6853E-05   -1.9605E-07
 464.2600    3.7125E-02    2.6903E-05   -1.9277E-07
 464.2700    3.7112E-02    2.6799E-05   -1.9132E-07
 464.2800    3.7049E-02    2.7139E-05   -1.7809E-07
 464.2900    3.6975E-02    2.7002E-05   -1.7044E-07
 464.3000    3.6809E-02    2.8275E-05   -4.2658E-08
 464.3100    3.6673E-02    3.1084E-05    1.0316E-07
 464.3200    3.6702E-02    3.1315E-05    6.9803E-08
 464.3300    3.6712E-02    3.0562E-05    2.4710E-08
 464.3400    3.6684E-02    3.1947E-05    7.9865E-08
 464.3500    3.6632E-02    3.2131E-05    1.2073E-07
 464.3600    3.6617E-02    3.1387E-05    1.0118E-07
 464.3700    3.6600E-02    3.0573E-05    8.0847E-08
 464.3800    3.6685E-02    2.8087E-05   -6.8566E-08
 464.3900    3.6803E-02    2.7199E-05   -1.9953E-07
